_id,Genre,Runtime,Awards,Director,Language,Actors,imdbRating,Country,Response,Metascore,Writer,Poster,imdbID,Box_office,Rated,Title,Type,Released,imdbVotes
57076f1171a065033c87acda,Drama,83 min,8 wins & 4 nominations.,Chad Hartigan,English,"Paul Eenhoorn, Demetrius Grosse, Tom Plunkett, Christy Lighthouse",6.6,USA,True,71,"Tara Everhart (additional dialogue written by, Chad Hartigan",http://ia.media-imdb.com/images/M/MV5BODUxMDgzMDEwMV5BMl5BanBnXkFtZTcwMTM0MDg0OQ@@._V1_SX300.jpg,tt1798291,,R,This Is Martin Bonner,movie,20 Jan 2013,720
57076f1171a065033c87acdb,"Documentary, History, News",75 min,2 wins & 4 nominations.,"David Roach, Warwick Ross",English,"Russell Crowe, Sara Eisen, Debra Meiburg",6.7,"Australia, China, France, UK, Hong Kong",True,68,"David Roach, David Roach, Warwick Ross, Warwick Ross",http://ia.media-imdb.com/images/M/MV5BMjI3MTU1NTMzNV5BMl5BanBnXkFtZTcwODM1MTAyOQ@@._V1_SX300.jpg,tt2419284,"9,939",N/A,Red Obsession,movie,17 Jul 2014,984
57076f1171a065033c87acdc,Drama,91 min,12 wins & 16 nominations.,Clio Barnard,English,"Conner Chapman, Shaun Thomas, Ralph Ineson, Ian Burfield",7.3,UK,True,83,"Clio Barnard, Oscar Wilde (inspired by 'The Selfish Giant')",http://ia.media-imdb.com/images/M/MV5BODQyMzUxODEwMF5BMl5BanBnXkFtZTgwOTc5NzE2MDE@._V1_SX300.jpg,tt2304426,"10,531",N/A,The Selfish Giant,movie,25 Oct 2013,"8,378"
57076f1171a065033c87acdd,"Action, Drama, Sport",N/A,4 wins.,Syed Ali Raza Usama,"Urdu, Panjabi, English","Noman Habib, Humayun Saeed, Mahnoor Baloch, Javed Sheikh",7.9,Pakistan,True,N/A,"Vasay Chaudhry, Vasay Chaudry",http://ia.media-imdb.com/images/M/MV5BMTgzNDk3ODgxNF5BMl5BanBnXkFtZTcwODg2MDg4OQ@@._V1_SX300.jpg,tt2193364,,N/A,I Am Shahid Afridi,movie,23 Aug 2013,"4,009"
57076f1171a065033c87acde,"Short, Drama",15 min,N/A,"Patrick Cavanaugh, Ryan Daniel Dobson",English,"Kelli Kirkland, Patrick Cavanaugh, Nancy Wolfe, Ryan Daniel Dobson",N/A,USA,True,N/A,Patrick Cavanaugh,N/A,tt2814892,,N/A,Hope in the Fog,movie,N/A,N/A
57076f1171a065033c87acdf,"Comedy, Drama, Romance",103 min,1 nomination.,Fredrik Bond,"English, Romanian","Shia LaBeouf, Evan Rachel Wood, Mads Mikkelsen, Til Schweiger",6.4,"Romania, USA",True,31,Matt Drake,http://ia.media-imdb.com/images/M/MV5BMjA3MTcyNjk3NF5BMl5BanBnXkFtZTgwNjkzNzUzMDE@._V1_SX300.jpg,tt1196948,"7,973",R,Charlie Countryman,movie,13 Sep 2013,"20,385"
57076f1171a065033c87ace0,Thriller,81 min,N/A,Eddy Duran,English,"Franky G, Jeffrey De Serrano, Donna McKechnie, Jaime Tirelli",2.7,USA,True,19,"Jeffrey De Serrano, Joey Dedio",http://ia.media-imdb.com/images/M/MV5BMTM5MzE1NzE4OF5BMl5BanBnXkFtZTcwNjk4NjI0OA@@._V1_SX300.jpg,tt2186663,,R,36 Saints,movie,06 Sep 2013,232
57076f1171a065033c87ace1,Drama,131 min,12 wins & 26 nominations.,Wei Zhao,"Mandarin, English","Mark Chao, Geng Han, Zishan Yang, Shuying Jiang",6.4,China,True,N/A,"Qiang Li (screenplay, Yiwu Xin (novel)","http://ia.media-imdb.com/images/M/MV5BMTQzNjY4NTUxOF5BMl5BanBnXkFtZTcwNTc1NTY2OQ@@._V1._CR75,102.64999389648438,1329,1874.0000305175781_SY132_CR2,0,89,132_AL_.jpg_V1_SX300.jpg",tt2765340,,N/A,So Young,movie,26 Apr 2013,"1,352"
57076f1171a065033c87ace2,"Horror, Thriller",89 min,N/A,Matt Orlando,"English, Spanish","Mischa Barton, Devon Sawa, Michael Clarke Duncan, J. Michael Trautmann",4.0,USA,True,N/A,Matt Orlando,http://ia.media-imdb.com/images/M/MV5BODYzMTMyMjQzN15BMl5BanBnXkFtZTcwNjc4NzQyOQ@@._V1_SX300.jpg,tt1817276,,R,A Resurrection,movie,22 Mar 2013,"1,358"
57076f1171a065033c87ace3,Comedy,113 min,N/A,"Jamie Babbit, Robert C. Banks, Tony Hartman, Sage O'Bryant, Cigdem Slankard, Eric Swinderman, Amy Tankersley Swinderman",English,"Busy Philipps, Gillian Jacobs, Patrick Antone, Jessy Leigh",6.5,USA,True,N/A,"Karey Dornetto (segment, Tony Hartman (segment, Robert Mason (segment, Dan Sanek (segment, Eric Swinderman (segment)",http://ia.media-imdb.com/images/M/MV5BMjAzMzUyNTkzMV5BMl5BanBnXkFtZTgwMDA4NDY3NzE@._V1_SX300.jpg,tt2261409,"9,873",N/A,Made in Cleveland,movie,21 Jun 2013,90
57076f1171a065033c87ace4,Documentary,N/A,N/A,Graham Meriwether,English,"Fred Kirschenmann, Daniel Salatin, Joel Salatin, Paul Willis",7.1,USA,True,40,"Graham Meriwether, Memo Salazar",http://ia.media-imdb.com/images/M/MV5BMTM2MTI3ODMzM15BMl5BanBnXkFtZTcwOTA5Mjc5OA@@._V1_SX300.jpg,tt1482980,,NOT RATED,American Meat,movie,12 Apr 2013,21
57076f1171a065033c87ace5,Documentary,104 min,1 win & 1 nomination.,AJ Schnack,English,"Marcus Bachmann, Michele Bachmann, Rick Santorum",7.1,USA,True,74,N/A,http://ia.media-imdb.com/images/M/MV5BNjc1MTE5MDY1OV5BMl5BanBnXkFtZTgwMzcyOTUwMjE@._V1_SX300.jpg,tt2481246,"8,700",N/A,Caucus,movie,08 Nov 2013,36
57076f1171a065033c87ace6,"Comedy, Horror",73 min,N/A,Glenn Berggoetz,English,"Kristi McKay, Matt 'Goose' Goosherst, Kedryn Carpenter, Daniel G. Cramer",6.1,USA,True,N/A,"Glenn Berggoetz (screenplay, Glenn Berggoetz",http://ia.media-imdb.com/images/M/MV5BMjE3OTIyODI0M15BMl5BanBnXkFtZTcwNTAzMTMxOQ@@._V1_SX300.jpg,tt2673854,,NOT RATED,Midget Zombie Takeover,movie,08 Feb 2013,48
57076f1171a065033c87ace7,"Documentary, Music",66 min,N/A,Andy Poulastides,English,N/A,N/A,UK,True,N/A,"Kelvin Beer, Andy Poulastides",http://ia.media-imdb.com/images/M/MV5BMTg5OTc1NzI4OF5BMl5BanBnXkFtZTgwMTYwNzkwMTE@._V1_SX300.jpg,tt3498042,,N/A,Elemental Mass,movie,24 Aug 2013,N/A
57076f1171a065033c87ace8,"Short, Biography, Drama",9 min,N/A,N/A,English,"Michael Daniels, Paula Drake, Brian Ide, Paige Murray",N/A,USA,True,N/A,Kezhia Rodriguez,N/A,tt3417324,,N/A,Liv,movie,N/A,N/A
57076f1171a065033c87ace9,"Crime, Thriller",116 min,N/A,Julien Leclercq,"French, English","Gilles Lellouche, Tahar Rahim, Riccardo Scamarcio, Raphaëlle Agogué",6.3,"France, Canada",True,N/A,"Abdel Raouf Dafri (scenario, Marc Fiévet (from the book by)",http://ia.media-imdb.com/images/M/MV5BMTgzNTE0ODQ0Ml5BMl5BanBnXkFtZTgwNTQ4NjAxMzE@._V1_SX300.jpg,tt2121304,"9,770",N/A,The Informant,movie,11 Sep 2013,808
57076f1171a065033c87acea,"Drama, Thriller",102 min,4 wins & 6 nominations.,Malgorzata Szumowska,Polish,"Andrzej Chyra, Mateusz Kosciukiewicz, Lukasz Simlat, Maja Ostaszewska",6.6,Poland,True,52,"Malgorzata Szumowska (screenplay, Michal Englert (screenplay)",http://ia.media-imdb.com/images/M/MV5BMjI5NDQxMjQ5Nl5BMl5BanBnXkFtZTgwNjU0MzAwMDE@._V1_SX300.jpg,tt2650642,,N/A,In the Name Of,movie,20 Sep 2013,"1,632"
57076f1171a065033c87aceb,Documentary,76 min,N/A,Rob Kuhns,English,"George A. Romero, Fred Rogers, H. Rap Brown, Mark Harris",7.0,USA,True,65,N/A,http://ia.media-imdb.com/images/M/MV5BNzMyMjM2MjIxN15BMl5BanBnXkFtZTgwNTU2NjE0MDE@._V1_SX300.jpg,tt2507128,"8,590",NOT RATED,Birth of the Living Dead,movie,18 Oct 2013,"1,152"
57076f1171a065033c87acec,"Action, Crime, Thriller",99 min,1 win.,Eran Creevy,English,"James McAvoy, Mark Strong, Andrea Riseborough, Johnny Harris",6.1,"UK, USA",True,49,Eran Creevy,http://ia.media-imdb.com/images/M/MV5BODkwNjY1MjUzOF5BMl5BanBnXkFtZTcwOTU0NDAyOQ@@._V1_SX300.jpg,tt1684233,"6,787",R,Welcome to the Punch,movie,15 Mar 2013,"25,802"
57076f1171a065033c87aced,"Comedy, Drama",86 min,1 win & 1 nomination.,"Katie Graham, Andrew Matthews",English,"Sam Eidson, Brock England, Garrett Graham, Anne Gee Byrd",6.3,USA,True,63,Andrew Matthews,http://ia.media-imdb.com/images/M/MV5BMTQ3MDU4MTI3NV5BMl5BanBnXkFtZTgwMzg5NDYyMDE@._V1_SX300.jpg,tt2294965,,NOT RATED,Zero Charisma,movie,08 Oct 2013,"2,115"
57076f1171a065033c87acee,"Comedy, Horror",84 min,N/A,"Ben Peyser, Scott Rutherford",English,"Carlos Santos, J.R. Villarreal, Fernanda Romero, Tony Cavalero",4.5,USA,True,21,"Andrew Knauer, Arthur Pielli",http://ia.media-imdb.com/images/M/MV5BOTYwODQ3NzUyOV5BMl5BanBnXkFtZTgwNjAxNDcyMDE@._V1_SX300.jpg,tt2272336,,R,Ghost Team One,movie,20 Jan 2013,"1,754"
57076f1171a065033c87acef,"Comedy, Drama",93 min,N/A,Neil Drumming,English,"Dorian Missick, Gbenga Akinnagbe, Darien Sills-Evans, Yaya DaCosta",6.0,USA,True,82,Neil Drumming,http://ia.media-imdb.com/images/M/MV5BMjIxMDQ3OTM5OV5BMl5BanBnXkFtZTcwNDI3MTA2OQ@@._V1_SX300.jpg,tt2339379,"7,371",N/A,Big Words,movie,01 Sep 2014,242
57076f1171a065033c87acf0,"Short, Music",12 min,N/A,"Matthias Günter, Annalena Fröhlich, Nina Stadler",English,"Moritz Alfons, David Berger, Sarah Elena Deppeler, Annalena Fröhlich",N/A,Switzerland,True,N/A,"Annalena Fröhlich, Matthias Günter, Nina Stadler",N/A,tt3139710,,N/A,White Elephant,movie,04 Mar 2013,N/A
57076f1171a065033c87acf1,"Comedy, Horror",98 min,N/A,"Robert Ben Garant, Thomas Lennon",English,"Rob Corddry, Leslie Bibb, Alex Berg, Keegan-Michael Key",4.8,USA,True,41,"Robert Ben Garant (screenplay, Thomas Lennon (screenplay)",http://ia.media-imdb.com/images/M/MV5BNzAwODI0MzAwOF5BMl5BanBnXkFtZTcwODkzMTc4OQ@@._V1_SX300.jpg,tt2318527,"4,980",R,Hell Baby,movie,01 Mar 2014,"7,298"
57076f1171a065033c87acf2,"Documentary, Crime, Mystery",92 min,N/A,Spencer McCall,English,"Arye Bender, Boston Blake, Jeff Hull, Chelsea London Lloyd",6.2,USA,True,55,N/A,http://ia.media-imdb.com/images/M/MV5BMjE3MzQ2Nzk2M15BMl5BanBnXkFtZTcwODE0MDk3OA@@._V1_SX300.jpg,tt2386327,,N/A,The Institute,movie,11 Oct 2013,757
57076f1171a065033c87acf3,Drama,87 min,N/A,Rodney Evans,English,"Leroy McClain, Sorel Carradine, Charlie Barnett, Cameron Scoggins",5.1,USA,True,49,"Ken Urban (screenplay, Ken Urban (stage play)",http://ia.media-imdb.com/images/M/MV5BMTk1Nzg0Nzg0MV5BMl5BanBnXkFtZTcwNjY2NTU3OQ@@._V1_SX300.jpg,tt2049559,,N/A,The Happy Sad,movie,16 Aug 2013,264
57076f1171a065033c87acf4,Documentary,106 min,1 nomination.,Alex Winter,English,"Henry Rollins, Noel Gallagher, Mike D, Billy Corgan",6.8,USA,True,56,Alex Winter,http://ia.media-imdb.com/images/M/MV5BMTk5MjI3NDQ5NV5BMl5BanBnXkFtZTcwOTc3NzY0OQ@@._V1_SX300.jpg,tt2033981,"8,278",N/A,Downloaded,movie,01 Jul 2013,"2,098"
57076f1171a065033c87acf5,"Drama, Romance",75 min,1 win & 4 nominations.,Hannah Fidell,English,"Lindsay Burdge, Will Brittain, Jennifer Prediger, Julie Dell Phillips",4.8,USA,True,47,Hannah Fidell,http://ia.media-imdb.com/images/M/MV5BMTk2ODYwMDU3MV5BMl5BanBnXkFtZTcwNDc3MDA1OQ@@._V1_SX300.jpg,tt2201548,,NOT RATED,A Teacher,movie,06 Sep 2013,"2,786"
57076f1171a065033c87acf6,Documentary,104 min,2 wins & 2 nominations.,Nicolas Philibert,French,"Jean-François Achilli, Evelyne Adam, Jean-Claude Ameisen, Arno",6.5,"France, Japan",True,56,Nicolas Philibert (concept),http://ia.media-imdb.com/images/M/MV5BMjA2NzM4NTAzM15BMl5BanBnXkFtZTgwODk0NzUzMTE@._V1_SX300.jpg,tt2650054,"7,169",N/A,La Maison de la radio,movie,03 Apr 2013,211
57076f1171a065033c87acf7,"Action, Comedy, Crime",112 min,N/A,Wayne Kramer,English,"Paul Walker, Matt Dillon, Brendan Fraser, Kevin Rankin",5.9,USA,True,26,Adam Minarovich (screenplay),http://ia.media-imdb.com/images/M/MV5BMTYwMTQ3MTU0MF5BMl5BanBnXkFtZTcwMDU5NzY2OQ@@._V1_SX300.jpg,tt1741243,"4,915",R,Pawn Shop Chronicles,movie,21 Nov 2013,"8,268"
57076f1171a065033c87acf8,Horror,100 min,N/A,Anthony Leonardi III,English,"Anne Heche, James Tupper, Ethan Peck, Rebekah Brandes",4.4,USA,True,12,Jonathan W.C. Mills,http://ia.media-imdb.com/images/M/MV5BMTU3NjE5NDk2OF5BMl5BanBnXkFtZTgwNjExNzUzMDE@._V1_SX300.jpg,tt1662293,"7,886",R,Nothing Left to Fear,movie,26 Sep 2013,"3,826"
57076f1171a065033c87acf9,Comedy,86 min,N/A,"Tammy Caplan, Joe Tyler Gold",English,"Joe Tyler Gold, Valerie Dillman, Jonathan Levit, Sascha Alexander",6.4,USA,True,43,Joe Tyler Gold,http://ia.media-imdb.com/images/M/MV5BMjAxODg2ODAxMV5BMl5BanBnXkFtZTcwMDc4ODU3OA@@._V1_SX300.jpg,tt2401007,,NOT RATED,Desperate Acts of Magic,movie,01 Nov 2013,99
57076f1171a065033c87acfa,Drama,95 min,N/A,Kees Van Oostrum,English,"Jeanne Tripplehorn, Liev Schreiber, Joelle Carter, Louise Fletcher",5.2,USA,True,31,"Larry Brand, Peter Elkoff",http://ia.media-imdb.com/images/M/MV5BMTQyNjI5Nzc5N15BMl5BanBnXkFtZTgwODE4MTA1MDE@._V1_SX300.jpg,tt2275471,,R,A Perfect Man,movie,31 Oct 2013,"1,437"
57076f1171a065033c87acfb,Comedy,121 min,9 wins & 13 nominations.,Xiao Lu Xue,"Mandarin, English, Min Nan","Wei Tang, Xiubo Wu, Hai-Qing, Hongmei Mai",6.3,"China, Hong Kong",True,50,Xiao Lu Xue,http://ia.media-imdb.com/images/M/MV5BMTUzMzgyOTU3MF5BMl5BanBnXkFtZTgwMDIzNjg5NDE@._V1_SX300.jpg,tt2169322,"6,945",N/A,Finding Mr. Right,movie,21 Mar 2013,"1,381"
57076f1171a065033c87acfc,Documentary,79 min,N/A,Kris Koenig,English,"Margot Bennett, Chris Cheng, Alan Gottlieb, Dan Gross",7.8,USA,True,N/A,Kris Koenig,http://ia.media-imdb.com/images/M/MV5BMjMwNjIwMTk3NF5BMl5BanBnXkFtZTcwMDY3Mjg0OQ@@._V1_SX300.jpg,tt2520398,"6,781",PG-13,Assaulted: Civil Rights Under Fire,movie,20 Jun 2013,83
57076f1171a065033c87acfd,"Short, Drama",N/A,N/A,Julia Vasquez,Spanish,"Kali B., Rudy Marquez",N/A,USA,True,N/A,Julia Vasquez,N/A,tt4716972,,N/A,Gotas de Sal,movie,09 Jun 2013,N/A
57076f1171a065033c87acfe,Drama,92 min,2 nominations.,Ulrich Seidl,German,"Melanie Lenz, Verena Lehbauer, Joseph Lorenz, Michael Thomas",6.7,"Austria, France, Germany",True,78,"Ulrich Seidl (screenplay, Veronika Franz (screenplay)",http://ia.media-imdb.com/images/M/MV5BMjM3ODk1MjAzN15BMl5BanBnXkFtZTgwMDgzNDM2MDE@._V1_SX300.jpg,tt2371834,"5,942",UNRATED,Paradise: Hope,movie,18 Dec 2013,"2,691"
57076f1171a065033c87acff,Drama,84 min,N/A,Neil LaBute,English,"Stanley Tucci, Alice Eve",5.8,USA,True,54,Neil LaBute,http://ia.media-imdb.com/images/M/MV5BNTgxMzUxMDc3Ml5BMl5BanBnXkFtZTgwNDgxODE2MDE@._V1_SX300.jpg,tt2231138,,NOT RATED,Some Velvet Morning,movie,10 Dec 2013,"1,136"
57076f1171a065033c87ad00,"Short, Thriller",N/A,N/A,Tianxia Li,English,"Chandru Bhojwani, Nicola Dalziel, Nir Kitaro, Chris Vincent",N/A,UK,True,N/A,N/A,N/A,tt4509744,,N/A,Inescapable,movie,01 Apr 2013,N/A
57076f1171a065033c87ad01,"Thriller, Western",95 min,1 nomination.,"Logan Miller, Noah Miller",English,"Ed Harris, January Jones, Jason Isaacs, Eduardo Noriega",6.2,USA,True,38,"Logan Miller (screenplay, Noah Miller (screenplay, Andrew McKenzie (story)",http://ia.media-imdb.com/images/M/MV5BMjM1NzUyNjE0MF5BMl5BanBnXkFtZTgwNTIwMzkyMDE@._V1_SX300.jpg,tt2224004,,R,Sweetwater,movie,11 Oct 2013,"4,238"
57076f1171a065033c87ad02,Action,N/A,N/A,Priyadarshan,Hindi,"Jacky Bhagnani, Priya Anand, Rajpal Yadav, Amitosh Nagpal",5.0,India,True,N/A,"Manisha Korde (dialogue, Mushtaq Sheikh (screenplay)",http://ia.media-imdb.com/images/M/MV5BNmZhMWIyMDUtNGFjYy00ZTc0LWJmYWMtNGM0Yzc4OWY4M2JhXkEyXkFqcGdeQXVyMzA3MDU4MTk@._V1_SX300.jpg,tt2706264,"6,108",NOT RATED,Rangrezz,movie,21 Mar 2013,263
57076f1171a065033c87ad03,N/A,N/A,N/A,N/A,English,N/A,N/A,"Japan, USA",True,N/A,N/A,N/A,tt3332118,,N/A,The Playroom,game,15 Nov 2013,N/A
57076f1171a065033c87ad04,"Drama, Music, Romance",83 min,1 win.,Alan Brown,English,"Ryan Steele, Reed Luplau, Catherine Miller, Kimiye Corwin",7.3,USA,True,51,Alan Brown,http://ia.media-imdb.com/images/M/MV5BNzkzODQ1Mzg4MV5BMl5BanBnXkFtZTgwNzk3NzEyMDE@._V1_SX300.jpg,tt2186781,,N/A,Five Dances,movie,04 Oct 2013,"1,764"
57076f1171a065033c87ad05,Reality-TV,N/A,N/A,N/A,English,"Ilan Hall, Giovanni Reda",5.9,USA,True,N/A,Doug Mirabello,http://ia.media-imdb.com/images/M/MV5BMjI3NzA4NTYwN15BMl5BanBnXkFtZTgwNTI0ODAxMzE@._V1_SX300.jpg,tt2884170,,N/A,Knife Fight,series,24 Sep 2013,80
57076f1171a065033c87ad06,Action,90 min,N/A,Gabriel Sabloff,English,"David A.R. White, Brian Bosworth, Eric Roberts, Andrea Logan White",5.2,USA,True,N/A,"Sean Paul Murphy, Gabriel Sabloff",http://ia.media-imdb.com/images/M/MV5BMTcyOTEzMTYzNF5BMl5BanBnXkFtZTgwOTc5NDIwMDE@._V1_SX300.jpg,tt2825924,,N/A,Revelation Road 2: The Sea of Glass and Fire,movie,12 Jul 2013,612
57076f1171a065033c87ad07,"Comedy, Romance",97 min,N/A,Charles Nemes,French,"Eric Elmosnino, Héléna Noguerra, Ary Abittan, Frédérique Bel",4.5,France,True,36,"Jean-Paul Bathany (scenario and dialogue, Stéphane Ben Lahcene (scenario and dialogue)",http://ia.media-imdb.com/images/M/MV5BMjA4NjU3NTgxOF5BMl5BanBnXkFtZTgwMjgzMTQyMDE@._V1_SX300.jpg,tt2644800,"4,640",N/A,Hôtel Normandy,movie,08 May 2013,190
57076f1171a065033c87ad08,"Comedy, Drama",107 min,1 nomination.,Phil Morrison,English,"Paul Giamatti, Paul Rudd, Sally Hawkins, Amy Landecker",5.6,USA,True,54,Melissa James Gibson,http://ia.media-imdb.com/images/M/MV5BMjE2ODg4MDUzOF5BMl5BanBnXkFtZTgwMzk5MjkxMDE@._V1_SX300.jpg,tt1462901,"4,556",R,All Is Bright,movie,10 Sep 2013,"4,374"
57076f1171a065033c87ad09,"Short, Drama",4 min,N/A,Jimmy Boutry,N/A,"Jean Bertrand, Emma Chaibedra",N/A,France,True,N/A,N/A,N/A,tt4390864,,N/A,Between Us,movie,N/A,N/A
57076f1171a065033c87ad0a,"Drama, Horror, Mystery",101 min,3 wins & 2 nominations.,Alejandro Hidalgo,Spanish,"Rosmel Bustamante, Adriana Calzadilla, Simona Chirinos, Gonzalo Cubero",6.9,Venezuela,True,N/A,"Alejandro Hidalgo (screenplay, Alejandro Hidalgo",http://ia.media-imdb.com/images/M/MV5BMjIzNTE5NzQ3NF5BMl5BanBnXkFtZTgwNzIxMDA5NzE@._V1_SX300.jpg,tt2640474,,N/A,The House at the End of Time,movie,21 Jun 2013,"3,980"
57076f1171a065033c87ad0b,"Comedy, Romance",89 min,N/A,Kat Coiro,English,"Justin Long, Keir O'Donnell, Evan Rachel Wood, Gideon Glick",5.6,USA,True,38,"Christian Long (screenplay, Justin Long (screenplay, Keir O'Donnell (screenplay)",http://ia.media-imdb.com/images/M/MV5BMTg2MDQwOTAwNV5BMl5BanBnXkFtZTgwOTcwNjE0MDE@._V1_SX300.jpg,tt1817081,,R,A Case of You,movie,13 Feb 2014,"8,125"
57076f1171a065033c87ad0c,Comedy,81 min,N/A,Michelle Schumacher,English,"J.K. Simmons, Tim Allen, Scott Caan, Basil Hoffman",3.4,USA,True,9,"Randle Schumacher, Eric Radzan, Tony Cummings",http://ia.media-imdb.com/images/M/MV5BOTgxNjIzNzcxM15BMl5BanBnXkFtZTcwNjAxMjE0OQ@@._V1_SX300.jpg,tt1825784,,N/A,3 Geezers!,movie,22 May 2013,576
57076f1171a065033c87ad0d,"Crime, Mystery, Thriller",88 min,N/A,David A. Armstrong,English,"Nikki Reed, Ray Liotta, Jessica Szohr, Marton Csokas",5.7,USA,True,N/A,Jay Anthony White,http://ia.media-imdb.com/images/M/MV5BMTg4NTcwMzM4N15BMl5BanBnXkFtZTcwOTIyOTkyOQ@@._V1_SX300.jpg,tt1551630,"2,137",R,Pawn,movie,19 Sep 2013,"5,669"
57076f1171a065033c87ad0e,"Drama, Horror, Thriller",84 min,3 nominations.,Eric England,English,"Najarra Townsend, Caroline Williams, Alice Macdonald, Katie Stegeman",5.3,USA,True,48,Eric England,http://ia.media-imdb.com/images/M/MV5BMTQwMjQyOTUwN15BMl5BanBnXkFtZTgwMDQ3MzE2MDE@._V1_SX300.jpg,tt2281159,"3,328",NOT RATED,Contracted,movie,22 Nov 2013,"9,578"
57076f1171a065033c87ad0f,Documentary,93 min,N/A,Frank Simon,English,"Roman Polanski, Nina Rindt, Helen Stewart, Jackie Stewart",7.6,France,True,N/A,N/A,http://ia.media-imdb.com/images/M/MV5BMTg1OTQwNDU5OV5BMl5BanBnXkFtZTgwMDUwMTIzMTE@._V1_SX300.jpg,tt3504226,,N/A,Weekend of a Champion,movie,20 May 2014,198
57076f1171a065033c87ad10,"Animation, Thriller",90 min,N/A,Pasha Roberts,English,"De'Lon Grant, Philana Mia, Peter Berkrot, Victor Shopov",6.6,USA,True,21,Steven Schwartz (screenplay),http://ia.media-imdb.com/images/M/MV5BMTcyODE5NTIzN15BMl5BanBnXkFtZTcwNTEyODMwNA@@._V1_SX300.jpg,tt1748199,"4,080",PG-13,Silver Circle,movie,22 Mar 2013,56
57076f1171a065033c87ad11,Documentary,83 min,2 wins & 1 nomination.,Diego Galán,Spanish,Carlos Hipólito,5.7,Spain,True,N/A,Diego Galán,http://ia.media-imdb.com/images/M/MV5BMTQ2Njc3NjU1MV5BMl5BanBnXkFtZTcwMDA1MTA4OQ@@._V1_SX300.jpg,tt2896952,,N/A,Barefoot in the Kitchen,movie,14 Jun 2013,62
57076f1171a065033c87ad12,"Documentary, Short",24 min,N/A,Dimitris Vrakas,Greek,N/A,N/A,Greece,True,N/A,Vasilis Oikonomou,N/A,tt2805214,,N/A,Morning,movie,22 Mar 2013,N/A
57076f1171a065033c87ad13,N/A,60 min,N/A,N/A,English,Ben Hanlin,7.6,UK,True,N/A,N/A,N/A,tt3335074,,N/A,Tricked,series,10 Oct 2013,69
57076f1171a065033c87ad14,"Drama, Thriller",82 min,1 nomination.,"Kevin Goetz, Michael Goetz",English,"Josh Duhamel, Dan Fogler, Peter Michael Goetz, Christie Burson",6.5,USA,True,34,Kyle Killen,http://ia.media-imdb.com/images/M/MV5BMjAyNjIyOTU0M15BMl5BanBnXkFtZTcwNTUwOTI2OQ@@._V1_SX300.jpg,tt2012011,,R,Scenic Route,movie,23 Aug 2013,"8,028"
57076f1171a065033c87ad15,"Fantasy, Horror",90 min,N/A,Gary Jones,English,"Amber Connor, Joe Estevez, Dan Haggerty, Thomas Downey",3.5,USA,True,N/A,"Jeff Miller (screenplay, Gary Jones (screenplay, Jason Ancona (screenplay, Gary Jones (story, Jeff Miller (story)",http://ia.media-imdb.com/images/M/MV5BNDYyNDY4NDk3MV5BMl5BanBnXkFtZTgwMzg4NDA2MDE@._V1_SX300.jpg,tt1684548,"2,498",R,Axe Giant: The Wrath of Paul Bunyan,movie,18 Jun 2013,786
57076f1171a065033c87ad16,"Comedy, Drama",92 min,N/A,Max Mayer,English,"Sarah Bolger, Thomas Mann, James Marsden, Claire Danes",5.9,USA,True,28,"Pete Fromm (novel, Virginia Korus Spragg (screenplay)",http://ia.media-imdb.com/images/M/MV5BMjIwNDk3NTgzNF5BMl5BanBnXkFtZTcwOTEyODY3OQ@@._V1_SX300.jpg,tt1906329,,R,As Cool as I Am,movie,21 Jun 2013,"3,927"
57076f1171a065033c87ad17,Thriller,99 min,N/A,Catherine Hardwicke,English,"Emily Browning, Xavier Samuel, Cam Gigandet, Dawn Olivieri",5.4,USA,True,N/A,"Catherine Hardwicke, Arty Nelson",http://ia.media-imdb.com/images/M/MV5BNjQ4MTQ0MTA5Ml5BMl5BanBnXkFtZTgwMzY3MTYwMDE@._V1_SX300.jpg,tt2226519,"2,843",R,Plush,movie,15 Oct 2013,"2,755"
57076f1171a065033c87ad18,"Documentary, Biography",97 min,1 win & 1 nomination.,Erik Sharkey,English,"Drew Struzan, Harrison Ford, Michael J. Fox, George Lucas",7.5,USA,True,59,"Greg Boas, Charles Ricciardi, Erik Sharkey, Jeff Yorkes",http://ia.media-imdb.com/images/M/MV5BMzA0NDI2NTI3MV5BMl5BanBnXkFtZTcwMzcxNzA4OQ@@._V1_SX300.jpg,tt1486843,,N/A,Drew: The Man Behind the Poster,movie,19 Jul 2013,637
57076f1171a065033c87ad19,"Documentary, History",76 min,N/A,Cathryne Czubek,English,Violet Blue,6.0,USA,True,41,"Cathryne Czubek, Amanda Hughes",http://ia.media-imdb.com/images/M/MV5BNzQ4NjcxNzI1OF5BMl5BanBnXkFtZTcwNzU1Mjc3OQ@@._V1_SX300.jpg,tt1735279,"2,262",N/A,A Girl and a Gun,movie,05 Jul 2013,30
57076f1171a065033c87ad1a,"Crime, Drama, Romance",86 min,N/A,Sam Logan Khaleghi,English,"Jana Kramer, Sam Logan Khaleghi, Brandon T. Jackson, Mia Serafino",5.0,USA,True,N/A,Sam Logan Khaleghi,http://ia.media-imdb.com/images/M/MV5BMTY1MTAyNTM0NF5BMl5BanBnXkFtZTcwNTMwMDA5OQ@@._V1_SX300.jpg,tt0837559,,PG,Approaching Midnight,movie,30 Aug 2013,207
